id,status_group
65823,0.00E+00
41610,0.00E+00
62955,0.00E+00
39290,2.00E+00
60234,0.00E+00
29132,2.00E+00
47696,0.00E+00
12779,1.00E+00
65903,0.00E+00
58035,0.00E+00
70100,0.00E+00
54936,2.00E+00
43073,2.00E+00
61876,2.00E+00
60317,0.00E+00
33653,0.00E+00
42389,0.00E+00
24769,0.00E+00
40854,2.00E+00
1714,2.00E+00
27708,0.00E+00
41753,0.00E+00
65273,2.00E+00
13488,0.00E+00
55654,2.00E+00
2939,0.00E+00
70353,0.00E+00
799,2.00E+00
2493,2.00E+00
14850,0.00E+00
17235,0.00E+00
69626,0.00E+00
24256,2.00E+00
35505,0.00E+00
63395,2.00E+00
46971,0.00E+00
4422,2.00E+00
45199,2.00E+00
24104,0.00E+00
37598,0.00E+00
29507,0.00E+00
19752,0.00E+00
50424,2.00E+00
69426,2.00E+00
46486,2.00E+00
52356,0.00E+00
44877,0.00E+00
9857,2.00E+00
55808,2.00E+00
32347,0.00E+00
22350,2.00E+00
23139,2.00E+00
68301,0.00E+00
8480,0.00E+00
30759,2.00E+00
14760,2.00E+00
30079,0.00E+00
56176,0.00E+00
21422,0.00E+00
53075,0.00E+00
13785,2.00E+00
27588,0.00E+00
37540,2.00E+00
10876,2.00E+00
21129,2.00E+00
18305,0.00E+00
24716,0.00E+00
28634,2.00E+00
56639,2.00E+00
12863,0.00E+00
13347,2.00E+00
23443,2.00E+00
9922,2.00E+00
1712,0.00E+00
24463,2.00E+00
56329,2.00E+00
90,0.00E+00
37085,0.00E+00
64035,2.00E+00
46817,2.00E+00
44622,2.00E+00
66165,0.00E+00
67100,2.00E+00
11305,0.00E+00
31722,2.00E+00
39493,0.00E+00
38574,0.00E+00
62742,0.00E+00
11709,0.00E+00
34902,0.00E+00
18861,2.00E+00
71735,0.00E+00
38399,2.00E+00
12378,0.00E+00
25889,0.00E+00
30615,2.00E+00
40822,2.00E+00
57971,0.00E+00
72663,2.00E+00
1005,0.00E+00
62019,0.00E+00
25482,0.00E+00
56928,0.00E+00
68252,0.00E+00
63578,0.00E+00
42879,0.00E+00
61919,0.00E+00
51846,2.00E+00
1313,0.00E+00
74209,0.00E+00
24153,0.00E+00
64834,2.00E+00
25681,1.00E+00
9028,0.00E+00
9555,0.00E+00
22192,2.00E+00
6080,2.00E+00
19760,0.00E+00
11589,0.00E+00
53679,0.00E+00
38562,2.00E+00
58660,0.00E+00
13251,2.00E+00
69841,0.00E+00
3951,0.00E+00
55977,1.00E+00
71323,0.00E+00
8017,2.00E+00
68061,0.00E+00
73093,0.00E+00
19366,0.00E+00
13186,0.00E+00
8629,2.00E+00
22555,2.00E+00
56729,0.00E+00
60115,0.00E+00
50647,2.00E+00
25323,0.00E+00
2005,0.00E+00
32590,0.00E+00
55888,2.00E+00
31894,0.00E+00
8341,0.00E+00
71668,0.00E+00
4461,1.00E+00
55536,2.00E+00
49233,0.00E+00
36262,0.00E+00
53150,0.00E+00
12816,0.00E+00
47244,0.00E+00
37620,0.00E+00
46446,2.00E+00
36994,2.00E+00
2387,0.00E+00
29562,2.00E+00
11172,0.00E+00
37239,1.00E+00
33981,2.00E+00
62693,0.00E+00
14386,2.00E+00
6162,0.00E+00
52573,0.00E+00
8414,2.00E+00
63739,0.00E+00
36413,0.00E+00
27992,2.00E+00
45650,2.00E+00
63193,0.00E+00
69151,0.00E+00
26650,0.00E+00
51900,0.00E+00
16403,0.00E+00
61742,2.00E+00
33525,0.00E+00
32499,2.00E+00
60050,0.00E+00
1543,2.00E+00
26049,0.00E+00
1211,0.00E+00
63008,2.00E+00
19786,0.00E+00
63010,0.00E+00
56542,2.00E+00
1149,0.00E+00
32642,2.00E+00
24548,0.00E+00
31159,0.00E+00
65746,0.00E+00
54389,2.00E+00
53619,0.00E+00
37712,1.00E+00
45351,2.00E+00
18234,0.00E+00
63045,0.00E+00
45051,0.00E+00
43010,0.00E+00
53532,0.00E+00
45670,2.00E+00
16810,0.00E+00
63253,0.00E+00
55110,2.00E+00
42752,2.00E+00
37309,0.00E+00
22788,0.00E+00
62318,0.00E+00
71262,2.00E+00
73283,2.00E+00
16749,0.00E+00
65949,0.00E+00
1653,2.00E+00
42059,2.00E+00
50906,2.00E+00
40190,2.00E+00
50336,0.00E+00
12020,2.00E+00
56644,2.00E+00
50949,0.00E+00
39756,0.00E+00
62917,2.00E+00
34076,0.00E+00
36307,0.00E+00
50754,0.00E+00
54767,2.00E+00
35685,0.00E+00
68667,0.00E+00
58714,0.00E+00
14418,0.00E+00
7914,2.00E+00
31467,0.00E+00
21916,2.00E+00
6396,0.00E+00
56228,2.00E+00
1458,0.00E+00
56149,0.00E+00
62306,0.00E+00
5143,0.00E+00
37213,0.00E+00
34595,0.00E+00
15981,0.00E+00
19238,0.00E+00
54463,0.00E+00
53349,2.00E+00
4696,2.00E+00
54663,0.00E+00
16949,0.00E+00
40895,2.00E+00
42250,0.00E+00
9675,2.00E+00
50382,0.00E+00
15115,0.00E+00
73775,0.00E+00
2027,2.00E+00
11694,2.00E+00
67934,2.00E+00
56923,2.00E+00
44371,0.00E+00
7978,0.00E+00
40196,0.00E+00
60758,0.00E+00
56308,0.00E+00
27273,0.00E+00
16086,0.00E+00
33285,0.00E+00
63940,0.00E+00
19839,0.00E+00
48337,0.00E+00
13562,0.00E+00
8778,2.00E+00
37983,0.00E+00
71991,0.00E+00
52554,1.00E+00
7974,2.00E+00
26466,2.00E+00
2966,0.00E+00
15435,0.00E+00
65411,2.00E+00
14473,2.00E+00
49383,2.00E+00
63681,2.00E+00
55898,2.00E+00
10879,0.00E+00
8011,0.00E+00
43388,0.00E+00
26423,1.00E+00
19940,0.00E+00
59374,0.00E+00
51191,1.00E+00
46502,2.00E+00
18839,0.00E+00
71868,0.00E+00
23402,0.00E+00
57843,0.00E+00
32984,0.00E+00
21559,1.00E+00
66613,0.00E+00
25631,2.00E+00
23823,0.00E+00
55223,2.00E+00
61902,0.00E+00
16845,2.00E+00
23676,0.00E+00
31662,0.00E+00
8450,1.00E+00
24733,0.00E+00
49198,0.00E+00
71291,0.00E+00
19277,2.00E+00
38710,0.00E+00
35699,0.00E+00
51114,0.00E+00
13971,1.00E+00
7134,2.00E+00
50889,0.00E+00
63777,0.00E+00
49784,0.00E+00
70711,0.00E+00
45908,0.00E+00
8801,2.00E+00
34120,0.00E+00
46118,0.00E+00
14711,2.00E+00
61699,0.00E+00
10762,2.00E+00
70271,0.00E+00
68793,0.00E+00
62419,1.00E+00
7293,0.00E+00
23856,2.00E+00
41292,0.00E+00
11648,0.00E+00
58421,0.00E+00
24709,0.00E+00
43869,2.00E+00
5527,0.00E+00
45462,2.00E+00
63012,0.00E+00
70191,0.00E+00
66194,0.00E+00
59349,2.00E+00
44031,0.00E+00
27596,0.00E+00
67690,0.00E+00
14339,2.00E+00
34429,0.00E+00
50923,0.00E+00
42973,0.00E+00
12372,0.00E+00
32998,0.00E+00
48183,0.00E+00
20178,2.00E+00
6213,2.00E+00
40520,0.00E+00
19532,2.00E+00
41083,2.00E+00
50349,0.00E+00
44540,1.00E+00
10,0.00E+00
9864,0.00E+00
72487,0.00E+00
68186,2.00E+00
69949,0.00E+00
20191,0.00E+00
23621,0.00E+00
50360,0.00E+00
19567,0.00E+00
37692,0.00E+00
72519,0.00E+00
15829,2.00E+00
35490,1.00E+00
70196,0.00E+00
69975,0.00E+00
74118,2.00E+00
43080,0.00E+00
70998,2.00E+00
13035,0.00E+00
54117,0.00E+00
26186,0.00E+00
6242,2.00E+00
36549,0.00E+00
16302,2.00E+00
37568,2.00E+00
42094,2.00E+00
27979,0.00E+00
42768,2.00E+00
51644,0.00E+00
30297,0.00E+00
46805,0.00E+00
24934,0.00E+00
61215,2.00E+00
45916,2.00E+00
49783,0.00E+00
23980,0.00E+00
29910,0.00E+00
28396,0.00E+00
63785,0.00E+00
36788,1.00E+00
16528,0.00E+00
7713,2.00E+00
72843,2.00E+00
58683,2.00E+00
66555,2.00E+00
51012,2.00E+00
26955,0.00E+00
51886,1.00E+00
12119,0.00E+00
27189,2.00E+00
3719,2.00E+00
895,0.00E+00
67830,0.00E+00
51242,2.00E+00
52440,2.00E+00
26426,0.00E+00
73153,0.00E+00
51205,2.00E+00
30033,2.00E+00
28124,2.00E+00
38541,2.00E+00
72,2.00E+00
39772,2.00E+00
65316,0.00E+00
22676,2.00E+00
31294,2.00E+00
45076,0.00E+00
67709,0.00E+00
33112,2.00E+00
28183,0.00E+00
8497,2.00E+00
29430,0.00E+00
61752,0.00E+00
19422,0.00E+00
16903,1.00E+00
963,0.00E+00
68008,0.00E+00
44308,2.00E+00
39294,1.00E+00
18719,2.00E+00
63516,0.00E+00
32704,0.00E+00
67468,2.00E+00
34061,0.00E+00
71974,0.00E+00
59132,2.00E+00
60460,0.00E+00
48699,0.00E+00
68015,0.00E+00
57801,0.00E+00
16954,2.00E+00
5156,2.00E+00
58803,2.00E+00
40126,2.00E+00
46598,0.00E+00
31818,0.00E+00
53429,1.00E+00
31155,0.00E+00
45435,2.00E+00
62699,0.00E+00
7233,2.00E+00
25166,0.00E+00
26892,0.00E+00
57374,2.00E+00
14044,0.00E+00
45100,0.00E+00
63407,2.00E+00
49087,2.00E+00
2876,0.00E+00
8510,0.00E+00
1163,0.00E+00
38903,0.00E+00
15342,2.00E+00
59381,0.00E+00
38372,0.00E+00
16605,0.00E+00
10414,0.00E+00
55852,0.00E+00
19824,0.00E+00
4276,0.00E+00
73325,2.00E+00
58981,2.00E+00
28050,2.00E+00
47842,0.00E+00
36471,2.00E+00
42072,2.00E+00
45613,2.00E+00
15744,0.00E+00
8106,2.00E+00
22460,2.00E+00
20063,2.00E+00
59768,0.00E+00
63293,2.00E+00
141,0.00E+00
6542,2.00E+00
15262,0.00E+00
4943,2.00E+00
9111,2.00E+00
50030,0.00E+00
6944,2.00E+00
61772,0.00E+00
48494,0.00E+00
26934,0.00E+00
34040,0.00E+00
61608,2.00E+00
69176,2.00E+00
64849,2.00E+00
19983,0.00E+00
64985,1.00E+00
29425,2.00E+00
12881,0.00E+00
38052,2.00E+00
29895,2.00E+00
6333,0.00E+00
7135,0.00E+00
13044,0.00E+00
24832,0.00E+00
12883,0.00E+00
66043,2.00E+00
66724,0.00E+00
2043,0.00E+00
64545,0.00E+00
45525,2.00E+00
16304,0.00E+00
18548,0.00E+00
33577,0.00E+00
21813,0.00E+00
23524,0.00E+00
9174,0.00E+00
31827,2.00E+00
647,0.00E+00
70475,0.00E+00
14957,0.00E+00
65749,1.00E+00
47711,2.00E+00
23988,0.00E+00
9321,0.00E+00
67072,0.00E+00
40945,0.00E+00
63507,0.00E+00
28438,2.00E+00
37265,1.00E+00
65696,1.00E+00
3861,0.00E+00
68208,2.00E+00
46929,0.00E+00
64228,2.00E+00
37816,0.00E+00
31809,2.00E+00
18040,0.00E+00
8950,2.00E+00
56229,0.00E+00
11859,2.00E+00
31759,2.00E+00
37125,0.00E+00
21961,0.00E+00
56601,2.00E+00
61269,0.00E+00
33277,2.00E+00
51021,2.00E+00
54626,2.00E+00
19903,2.00E+00
36017,0.00E+00
26830,2.00E+00
57331,2.00E+00
34553,0.00E+00
59843,2.00E+00
57575,2.00E+00
11335,2.00E+00
13145,2.00E+00
42121,2.00E+00
16940,0.00E+00
37477,0.00E+00
22727,2.00E+00
63598,0.00E+00
44353,2.00E+00
53658,0.00E+00
19737,2.00E+00
19990,0.00E+00
5237,0.00E+00
62222,0.00E+00
12902,2.00E+00
44967,0.00E+00
7937,2.00E+00
32948,0.00E+00
55259,2.00E+00
43985,0.00E+00
46924,0.00E+00
15678,0.00E+00
69815,0.00E+00
25269,0.00E+00
25972,2.00E+00
48697,0.00E+00
10525,0.00E+00
59333,0.00E+00
55988,0.00E+00
3949,2.00E+00
61964,0.00E+00
155,0.00E+00
35257,0.00E+00
43066,0.00E+00
48024,2.00E+00
51224,0.00E+00
44891,2.00E+00
55407,0.00E+00
71866,0.00E+00
9734,0.00E+00
32113,0.00E+00
69770,2.00E+00
18286,0.00E+00
63378,2.00E+00
38560,0.00E+00
35790,2.00E+00
14852,2.00E+00
14114,0.00E+00
61376,0.00E+00
34424,0.00E+00
13461,2.00E+00
47223,0.00E+00
71048,2.00E+00
1781,0.00E+00
73317,2.00E+00
58146,0.00E+00
73438,2.00E+00
1822,2.00E+00
53257,0.00E+00
56453,2.00E+00
685,0.00E+00
44528,0.00E+00
29939,2.00E+00
21714,0.00E+00
37257,0.00E+00
49549,0.00E+00
8173,0.00E+00
36382,2.00E+00
28869,0.00E+00
71500,0.00E+00
41699,2.00E+00
63260,0.00E+00
64859,0.00E+00
5443,0.00E+00
4737,0.00E+00
47808,2.00E+00
992,0.00E+00
55002,0.00E+00
32467,0.00E+00
42660,0.00E+00
68458,0.00E+00
21711,0.00E+00
27953,2.00E+00
20344,2.00E+00
36260,0.00E+00
12702,2.00E+00
21463,0.00E+00
66013,0.00E+00
28849,2.00E+00
67257,2.00E+00
63384,0.00E+00
71802,2.00E+00
60610,0.00E+00
31707,2.00E+00
39316,0.00E+00
43625,0.00E+00
26101,0.00E+00
7883,0.00E+00
64769,0.00E+00
39463,0.00E+00
74181,0.00E+00
73897,0.00E+00
74153,2.00E+00
33704,0.00E+00
17126,2.00E+00
47447,0.00E+00
51247,2.00E+00
67533,0.00E+00
6533,0.00E+00
14468,0.00E+00
71872,2.00E+00
22342,0.00E+00
4559,0.00E+00
26044,2.00E+00
12750,2.00E+00
27398,0.00E+00
28874,2.00E+00
71495,0.00E+00
37808,0.00E+00
29509,2.00E+00
15775,2.00E+00
16117,0.00E+00
61746,2.00E+00
3784,0.00E+00
61903,2.00E+00
8142,2.00E+00
26610,0.00E+00
11203,2.00E+00
67195,0.00E+00
39860,0.00E+00
47437,0.00E+00
12399,2.00E+00
40888,2.00E+00
63657,2.00E+00
70866,2.00E+00
63182,0.00E+00
34916,0.00E+00
37248,2.00E+00
48590,2.00E+00
68360,0.00E+00
53358,0.00E+00
69464,0.00E+00
24090,2.00E+00
17158,0.00E+00
48134,0.00E+00
31991,2.00E+00
30548,2.00E+00
59607,2.00E+00
68062,0.00E+00
72158,2.00E+00
33210,0.00E+00
51434,2.00E+00
25649,0.00E+00
48561,0.00E+00
43678,2.00E+00
1887,0.00E+00
37609,0.00E+00
12670,0.00E+00
20612,0.00E+00
51496,1.00E+00
51516,0.00E+00
64631,0.00E+00
61247,0.00E+00
2753,2.00E+00
10603,0.00E+00
30964,0.00E+00
64158,2.00E+00
27013,0.00E+00
34866,2.00E+00
57067,0.00E+00
48499,0.00E+00
27399,2.00E+00
47334,0.00E+00
46672,0.00E+00
17559,2.00E+00
629,2.00E+00
36620,0.00E+00
59794,0.00E+00
6048,0.00E+00
34798,0.00E+00
46450,0.00E+00
39612,0.00E+00
24083,0.00E+00
56047,0.00E+00
5456,0.00E+00
67961,2.00E+00
48719,0.00E+00
68999,2.00E+00
71751,2.00E+00
7084,0.00E+00
12644,0.00E+00
42842,0.00E+00
57583,0.00E+00
18171,0.00E+00
5316,2.00E+00
18945,0.00E+00
19707,0.00E+00
70734,2.00E+00
11280,0.00E+00
69969,0.00E+00
10345,2.00E+00
69992,2.00E+00
13378,0.00E+00
60813,0.00E+00
24517,0.00E+00
67270,2.00E+00
35400,1.00E+00
13712,2.00E+00
53254,0.00E+00
68340,0.00E+00
68714,0.00E+00
18944,0.00E+00
52114,0.00E+00
17597,0.00E+00
60847,0.00E+00
34757,0.00E+00
39539,0.00E+00
16799,0.00E+00
68112,2.00E+00
52118,0.00E+00
20660,1.00E+00
65885,0.00E+00
21520,0.00E+00
31114,2.00E+00
22708,2.00E+00
52296,2.00E+00
71498,0.00E+00
57034,0.00E+00
71733,0.00E+00
31417,0.00E+00
29958,0.00E+00
60931,0.00E+00
50205,0.00E+00
71233,2.00E+00
22586,2.00E+00
53543,0.00E+00
40813,2.00E+00
35850,2.00E+00
27728,2.00E+00
67323,2.00E+00
55713,2.00E+00
893,0.00E+00
28002,0.00E+00
31475,2.00E+00
36465,2.00E+00
63198,0.00E+00
32935,2.00E+00
27989,2.00E+00
45955,2.00E+00
31925,2.00E+00
4217,0.00E+00
55178,2.00E+00
16277,0.00E+00
42198,0.00E+00
67792,2.00E+00
5026,0.00E+00
15902,0.00E+00
62846,2.00E+00
63063,0.00E+00
52959,0.00E+00
51817,2.00E+00
43049,0.00E+00
1721,0.00E+00
23655,0.00E+00
50177,0.00E+00
68410,2.00E+00
47820,0.00E+00
23638,2.00E+00
52868,2.00E+00
43194,0.00E+00
54800,2.00E+00
53596,2.00E+00
44296,0.00E+00
62012,0.00E+00
10798,2.00E+00
65548,0.00E+00
31089,0.00E+00
73977,0.00E+00
28997,0.00E+00
37767,0.00E+00
73118,1.00E+00
21130,0.00E+00
24449,2.00E+00
33856,2.00E+00
44712,0.00E+00
61179,0.00E+00
63580,0.00E+00
56465,0.00E+00
43171,0.00E+00
807,2.00E+00
20734,2.00E+00
28158,0.00E+00
56363,2.00E+00
25537,2.00E+00
66977,0.00E+00
9326,0.00E+00
72109,0.00E+00
35835,2.00E+00
8315,0.00E+00
36836,2.00E+00
28577,0.00E+00
29624,0.00E+00
47343,0.00E+00
53401,2.00E+00
37014,0.00E+00
66226,0.00E+00
49776,2.00E+00
56931,2.00E+00
32462,2.00E+00
7515,0.00E+00
73360,0.00E+00
36248,2.00E+00
3703,0.00E+00
8812,0.00E+00
52186,2.00E+00
10027,2.00E+00
33735,1.00E+00
6647,0.00E+00
36752,2.00E+00
70605,2.00E+00
69208,0.00E+00
36961,0.00E+00
2723,0.00E+00
28460,0.00E+00
66744,2.00E+00
69098,0.00E+00
26020,2.00E+00
18906,2.00E+00
12740,0.00E+00
52397,2.00E+00
2150,2.00E+00
16504,2.00E+00
1499,0.00E+00
56965,0.00E+00
4261,0.00E+00
57140,0.00E+00
26347,0.00E+00
69863,0.00E+00
59024,0.00E+00
29550,0.00E+00
61105,2.00E+00
48539,2.00E+00
54504,0.00E+00
63512,0.00E+00
34868,0.00E+00
8320,0.00E+00
10202,2.00E+00
25264,2.00E+00
13089,2.00E+00
60120,0.00E+00
64567,0.00E+00
1554,0.00E+00
71781,2.00E+00
1670,0.00E+00
56256,2.00E+00
34671,0.00E+00
51177,0.00E+00
44188,0.00E+00
6749,0.00E+00
20227,0.00E+00
26170,0.00E+00
24172,0.00E+00
32509,0.00E+00
72369,2.00E+00
67946,2.00E+00
38173,0.00E+00
50822,0.00E+00
30825,0.00E+00
34789,2.00E+00
54878,0.00E+00
25800,2.00E+00
9048,2.00E+00
7562,0.00E+00
10022,0.00E+00
63044,0.00E+00
59539,0.00E+00
35448,0.00E+00
6452,0.00E+00
4384,0.00E+00
50032,0.00E+00
21930,0.00E+00
41920,0.00E+00
14831,2.00E+00
6098,0.00E+00
34115,0.00E+00
72003,2.00E+00
36604,0.00E+00
12107,0.00E+00
24493,0.00E+00
16531,2.00E+00
15285,0.00E+00
20368,2.00E+00
7701,0.00E+00
30373,0.00E+00
2477,2.00E+00
43670,0.00E+00
8625,0.00E+00
67852,0.00E+00
39451,0.00E+00
5075,2.00E+00
46767,0.00E+00
49351,0.00E+00
56383,0.00E+00
22440,2.00E+00
69629,0.00E+00
32730,0.00E+00
4263,0.00E+00
49706,0.00E+00
55186,0.00E+00
34098,0.00E+00
5696,0.00E+00
39202,0.00E+00
58401,0.00E+00
8876,0.00E+00
59709,0.00E+00
69319,0.00E+00
55657,2.00E+00
39297,0.00E+00
19108,0.00E+00
17955,0.00E+00
23447,2.00E+00
23933,0.00E+00
64327,0.00E+00
48534,0.00E+00
27275,2.00E+00
44938,0.00E+00
54383,0.00E+00
23395,1.00E+00
40059,0.00E+00
37574,0.00E+00
35014,0.00E+00
70292,0.00E+00
14696,0.00E+00
68206,0.00E+00
53852,2.00E+00
49737,0.00E+00
57612,0.00E+00
14716,2.00E+00
25789,2.00E+00
22947,2.00E+00
42080,0.00E+00
37336,0.00E+00
309,0.00E+00
29925,1.00E+00
53896,0.00E+00
36690,2.00E+00
66815,0.00E+00
14684,2.00E+00
67935,0.00E+00
48724,0.00E+00
60341,0.00E+00
33720,0.00E+00
6820,2.00E+00
15885,0.00E+00
40080,2.00E+00
34738,1.00E+00
51308,0.00E+00
21718,0.00E+00
4969,0.00E+00
28561,2.00E+00
32841,1.00E+00
50452,0.00E+00
27481,2.00E+00
7734,2.00E+00
4073,0.00E+00
4979,0.00E+00
21178,0.00E+00
29342,0.00E+00
56098,0.00E+00
64335,2.00E+00
20553,2.00E+00
39829,0.00E+00
68068,0.00E+00
65422,2.00E+00
27612,0.00E+00
46831,0.00E+00
69275,0.00E+00
35309,2.00E+00
54588,0.00E+00
44245,0.00E+00
1814,2.00E+00
32001,2.00E+00
5051,2.00E+00
36777,2.00E+00
23967,0.00E+00
60695,2.00E+00
35148,2.00E+00
12738,0.00E+00
71944,0.00E+00
34997,2.00E+00
52598,0.00E+00
36749,0.00E+00
45600,1.00E+00
66990,0.00E+00
18921,0.00E+00
37356,2.00E+00
58,2.00E+00
2782,0.00E+00
3121,2.00E+00
68176,2.00E+00
63904,0.00E+00
31712,0.00E+00
64884,0.00E+00
72931,0.00E+00
13671,0.00E+00
40406,0.00E+00
55418,2.00E+00
17463,2.00E+00
5389,0.00E+00
65507,2.00E+00
43276,0.00E+00
41495,2.00E+00
69853,0.00E+00
5371,0.00E+00
26511,2.00E+00
69359,0.00E+00
26150,0.00E+00
39377,0.00E+00
57930,2.00E+00
16562,0.00E+00
61531,2.00E+00
22439,0.00E+00
2999,0.00E+00
16841,0.00E+00
60305,0.00E+00
60381,2.00E+00
10455,0.00E+00
27098,0.00E+00
2371,0.00E+00
41127,0.00E+00
28373,2.00E+00
45393,0.00E+00
67071,0.00E+00
49869,0.00E+00
22351,0.00E+00
34038,0.00E+00
44723,2.00E+00
60154,0.00E+00
1942,0.00E+00
10257,0.00E+00
12205,0.00E+00
55314,2.00E+00
23061,0.00E+00
55893,2.00E+00
48904,2.00E+00
4546,2.00E+00
39558,2.00E+00
49653,2.00E+00
39155,2.00E+00
13072,0.00E+00
12106,0.00E+00
4207,2.00E+00
24327,0.00E+00
49540,0.00E+00
41080,0.00E+00
6189,2.00E+00
32663,0.00E+00
64314,0.00E+00
39791,2.00E+00
57167,0.00E+00
11825,1.00E+00
42656,2.00E+00
54607,0.00E+00
45579,2.00E+00
46932,2.00E+00
22209,2.00E+00
32015,2.00E+00
40793,2.00E+00
39981,0.00E+00
49713,2.00E+00
55534,2.00E+00
7783,2.00E+00
55098,0.00E+00
43479,0.00E+00
53743,2.00E+00
23114,0.00E+00
56530,2.00E+00
16656,0.00E+00
54755,0.00E+00
45264,2.00E+00
28254,0.00E+00
14881,2.00E+00
72509,2.00E+00
30918,0.00E+00
22375,2.00E+00
38421,0.00E+00
58294,0.00E+00
22382,0.00E+00
22123,2.00E+00
65169,0.00E+00
54001,0.00E+00
15617,0.00E+00
66813,2.00E+00
49733,0.00E+00
8032,0.00E+00
43522,0.00E+00
20920,2.00E+00
30176,2.00E+00
40600,0.00E+00
52695,2.00E+00
24915,0.00E+00
62297,0.00E+00
37005,0.00E+00
22349,2.00E+00
47685,1.00E+00
61162,0.00E+00
9722,2.00E+00
42191,0.00E+00
1591,0.00E+00
1749,2.00E+00
5328,0.00E+00
21706,2.00E+00
72641,0.00E+00
36576,0.00E+00
29593,2.00E+00
29747,2.00E+00
24722,0.00E+00
2589,0.00E+00
12772,2.00E+00
45968,0.00E+00
7694,0.00E+00
70721,0.00E+00
54752,0.00E+00
15631,0.00E+00
15196,0.00E+00
27491,0.00E+00
58886,0.00E+00
11452,0.00E+00
68595,0.00E+00
17010,0.00E+00
32389,0.00E+00
70251,0.00E+00
61037,0.00E+00
28646,0.00E+00
64279,0.00E+00
23914,0.00E+00
17854,0.00E+00
15790,0.00E+00
41259,2.00E+00
57303,0.00E+00
65477,0.00E+00
36115,2.00E+00
5024,2.00E+00
26401,1.00E+00
50503,2.00E+00
37724,0.00E+00
62604,2.00E+00
60534,0.00E+00
59230,0.00E+00
70007,2.00E+00
44320,0.00E+00
44300,1.00E+00
41079,2.00E+00
36488,0.00E+00
46936,2.00E+00
51117,2.00E+00
21611,2.00E+00
55628,2.00E+00
70627,2.00E+00
56387,0.00E+00
64164,2.00E+00
211,2.00E+00
37448,0.00E+00
43859,0.00E+00
55991,0.00E+00
67415,0.00E+00
4815,2.00E+00
68895,0.00E+00
7529,0.00E+00
42134,0.00E+00
25759,2.00E+00
46155,0.00E+00
46770,0.00E+00
40396,0.00E+00
10161,0.00E+00
68598,0.00E+00
65668,0.00E+00
20689,0.00E+00
56474,2.00E+00
35602,0.00E+00
21596,0.00E+00
10972,0.00E+00
34504,2.00E+00
26729,1.00E+00
33566,2.00E+00
60252,0.00E+00
44621,2.00E+00
7735,2.00E+00
71771,2.00E+00
54855,0.00E+00
53293,2.00E+00
20396,0.00E+00
46415,2.00E+00
26014,2.00E+00
13069,0.00E+00
12438,2.00E+00
29991,0.00E+00
55410,0.00E+00
57016,2.00E+00
30747,2.00E+00
17037,0.00E+00
66182,0.00E+00
59989,0.00E+00
57515,0.00E+00
30252,2.00E+00
68035,2.00E+00
5458,1.00E+00
26151,2.00E+00
59485,2.00E+00
43995,0.00E+00
18700,2.00E+00
60209,0.00E+00
33950,2.00E+00
5031,0.00E+00
69205,0.00E+00
71438,0.00E+00
29381,2.00E+00
53476,0.00E+00
59701,0.00E+00
25204,0.00E+00
59623,0.00E+00
4256,2.00E+00
71737,0.00E+00
56498,2.00E+00
15268,0.00E+00
4932,2.00E+00
68591,0.00E+00
30743,0.00E+00
32203,0.00E+00
66855,2.00E+00
56575,2.00E+00
66689,2.00E+00
26201,0.00E+00
62446,0.00E+00
68896,0.00E+00
4285,0.00E+00
58304,0.00E+00
1090,2.00E+00
56425,0.00E+00
5448,2.00E+00
58864,0.00E+00
3294,0.00E+00
59793,0.00E+00
22124,0.00E+00
29314,0.00E+00
48488,2.00E+00
45616,2.00E+00
61676,0.00E+00
70593,0.00E+00
44518,2.00E+00
71455,0.00E+00
15000,2.00E+00
61442,0.00E+00
15983,2.00E+00
37233,0.00E+00
22220,2.00E+00
31231,2.00E+00
1795,0.00E+00
34190,0.00E+00
7104,2.00E+00
71818,2.00E+00
13527,0.00E+00
20332,2.00E+00
16943,0.00E+00
43641,2.00E+00
42880,0.00E+00
47758,0.00E+00
62580,2.00E+00
45459,0.00E+00
46129,2.00E+00
27706,0.00E+00
70080,0.00E+00
28446,0.00E+00
6610,0.00E+00
3554,0.00E+00
4691,2.00E+00
19103,0.00E+00
27372,0.00E+00
3735,2.00E+00
57310,0.00E+00
23690,0.00E+00
16483,0.00E+00
30119,0.00E+00
57721,0.00E+00
50631,0.00E+00
71776,0.00E+00
40418,2.00E+00
8683,0.00E+00
24816,1.00E+00
31418,2.00E+00
61889,0.00E+00
54922,0.00E+00
66417,0.00E+00
41927,2.00E+00
61208,0.00E+00
33786,2.00E+00
66677,0.00E+00
48550,0.00E+00
23063,0.00E+00
27690,2.00E+00
48021,0.00E+00
44126,2.00E+00
13873,0.00E+00
49418,2.00E+00
30356,2.00E+00
48082,2.00E+00
72114,0.00E+00
7421,1.00E+00
22275,2.00E+00
24609,0.00E+00
27332,0.00E+00
20951,0.00E+00
33633,2.00E+00
26713,0.00E+00
40360,0.00E+00
11383,2.00E+00
43349,0.00E+00
28954,0.00E+00
36421,2.00E+00
2116,0.00E+00
54232,2.00E+00
37376,0.00E+00
24479,0.00E+00
28364,0.00E+00
26169,0.00E+00
6752,0.00E+00
50594,0.00E+00
50856,1.00E+00
22568,0.00E+00
17831,0.00E+00
20238,2.00E+00
59665,0.00E+00
36675,0.00E+00
59115,2.00E+00
46658,0.00E+00
47812,2.00E+00
60337,2.00E+00
